Age,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,NewAdditions,DiffSizes,EditDistances,CriticalEditDistances,TangledWMoveandFileRename,Buggycommiit,PotentiallyBuggycommit,RiskyCommit,file,Decision,Detection,result
4818,7#7#7#7#7#7#7#7,0.027015935629606247#0.023959694430232048#0.023959694430232048#0.023959694430232048#0.023959694430232048#0.023959694430232048#0.023959694430232048#0.024848483502864838,0.008358144692350338#0.018496680676041963#0.018496680676041963#0.018496680676041963#0.018496680676041963#0.018496680676041963#0.018496680676041963#0.019299594188699084,2#2#2#2#2#2#2#2,2#2#2#2#2#2#2#2,4#4#4#4#4#4#4#4,2#2#2#2#2#2#2#2,2.56#2.56#2.56#2.56#2.56#2.56#2.56#2.56,1#1#1#1#1#1#1#1,5#5#5#5#5#5#5#5,59.0#55.0#55.0#55.0#55.0#55.0#55.0#55.0,109.49183654785156#109.90679168701172#109.90679168701172#109.90679168701172#109.90679168701172#109.90679168701172#109.90679168701172#109.90679168701172,0#0#0#0#0#0#0#0,2#2#2#2#2#2#2#2,1#1#1#1#1#1#1#1,0#501#502#502#1829#2876#4000#4808,0#1#0#0#0#0#0#1,0#2#0#0#0#0#0#2,0#15#0#0#0#0#0#4,0#15#0#0#0#0#0#4,0#499#0#12#0#6#0#573,0#0#0#0#0#0#0#0,0#0#1#0#0#0#0#0,0#0#0#0#0#0#0#0,9185.json,NotBuggy,NotBuggy,
920,28#10#10#10,0.0#0.2659042179584503#0.2659042179584503#0.13556109368801117,1.2884181609280039E-9#0.8704663349462464#0.8704663349462464#0.9921717172558673,6#2#2#2,8#2#2#2,14#4#4#4,9#3#3#3,6.42#3.27#3.27#3.12,6#2#2#2,24#5#5#4,233.0#67.0#67.0#57.0,77.84101867675781#102.72867584228516#102.72867584228516#103.81948852539062,1#1#1#1,1#1#1#1,1#1#1#1,0#0#3#97,0#1#0#3,0#21#0#4,0#1190#0#114,0#1045#0#70,0#14#1#4,0#0#0#0,0#0#1#0,0#0#1#0,8108.json,NotBuggy,NotBuggy,
1399,3#3#3#3,0.12084357440471649#0.12084357440471649#0.2960665225982666#0.1199256181716919,0.2926652888628382#0.2926652888628382#0.6076542125037203#0.4000116532566362,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,3.77#3.77#1.89#1.89,0#0#0#0,1#1#1#1,27.0#27.0#23.0#27.0,128.4090576171875#128.4090576171875#129.58164978027344#128.4090576171875,0#0#0#0,2#2#2#2,0#0#0#0,0#2#938#1389,0#3#1#1,0#3#2#2,0#0#28#12,0#0#12#12,0#170#181#197,0#0#0#0,0#0#0#0,0#0#0#0,4519.json,NotBuggy,NotBuggy,
6422,3#3#3#3#3#3#3,0.8535529971122742#0.9213774800300598#0.88907390832901#0.88907390832901#0.88907390832901#0.8882160782814026#0.8882160782814026,0.6904767177536764#0.8081640922587545#0.8118575067222877#0.8118575067222877#0.8118575067222877#0.9020902195994674#0.9020902195994674,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,1#1#1#1#1#1#1,1.89#0.94#3.77#3.77#3.77#1.89#1.89,0#0#0#0#0#0#0,0#0#1#1#1#1#1,18.0#17.0#13.0#13.0#13.0#13.0#13.0,130.85629272460938#131.28770446777344#132.9956512451172#132.9956512451172#132.9956512451172#132.9956512451172#132.9956512451172,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#885#2076#2106#2107#3433#4481,0#1#3#0#0#0#0,0#2#6#0#0#0#0,0#22#26#0#0#16#0,0#16#12#0#0#0#0,0#23#29#499#74#0#6,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,6846.json,NotBuggy,NotBuggy,
6426,3#3#3#3#3#3#3#3#3,0.9081206321716309#0.9081206321716309#0.9063109159469604#0.8577471375465393#0.8577471375465393#0.8577471375465393#0.8577471375465393#0.8577471375465393#0.8577471375465393,0.8759162497793556#0.8759162497793556#0.8966736948988783#0.9490007760820958#0.9490007760820958#0.9490007760820958#0.9490007760820958#0.9490007760820958#0.9490007760820958,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1,1.41#1.41#1.41#1.89#1.89#1.89#1.89#1.89#1.89,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,15.0#15.0#14.0#12.0#12.0#12.0#12.0#12.0#12.0,131.9385528564453#131.9385528564453#132.4454345703125#133.59722900390625#133.59722900390625#133.59722900390625#133.59722900390625#133.59722900390625#133.59722900390625,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,0#0#280#2111#2111#3437#3532#3532#4489,0#0#3#1#0#0#0#0#0,0#0#6#2#0#0#0#0#0,0#0#6#21#0#0#0#0#0,0#0#6#12#0#0#0#0#0,0#8#14#74#19#0#3#4#0,0#0#0#0#0#0#0#0#0,0#0#0#0#1#0#0#0#0,0#0#0#0#1#0#0#0#0,1449.json,NotBuggy,NotBuggy,
6426,3#3#3#3#3#3,0.06759802997112274#0.06759802997112274#0.06759802997112274#0.07075484097003937#0.07075484097003937#0.07075484097003937,0.6090566478048818#0.6090566478048818#0.6090566478048818#0.6536697691535882#0.6536697691535882#0.6536697691535882,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1#1#1#1#1#1,0.94#0.94#0.94#1.89#1.89#1.89,0#0#0#0#0#0,1#1#1#1#1#1,23.0#23.0#23.0#23.0#23.0#23.0,129.34671020507812#129.34671020507812#129.34671020507812#129.34671020507812#129.34671020507812#129.34671020507812,0#0#0#0#0#0,2#2#2#2#2#2,0#0#0#0#0#0,0#0#988#2111#3437#4485,0#0#3#0#0#0,0#0#6#0#0#0,0#0#0#8#0#0,0#0#0#0#0#0,0#8#96#74#0#6,0#0#1#0#0#0,0#0#1#0#0#0,0#0#1#0#0#0,7495.json,Buggy,NotBuggy,NotBuggy
2744,3#3#2,0.6980292201042175#0.6980292201042175#0.9026992321014404,0.8134110897952619#0.8134110897952619#0.9252993788051734,0#0#0,0#0#0,0#0#0,1#1#1,1.89#1.89#1.89,0#0#0,0#0#0,17.0#17.0#11.0,131.1535186767578#131.1535186767578#140.82913208007812,0#0#0,1#1#1,0#0#0,0#803#2092,0#0#1,0#0#2,0#0#83,0#0#34,0#1#2,0#0#0,0#0#0,0#0#0,10409.json,NotBuggy,NotBuggy,
1773,3#3,0.6452932357788086#0.6583795547485352,0.9381183913626577#0.9351296249154697,0#0,0#0,0#0,1#1,1.89#1.89,0#0,1#1,16.0#16.0,131.60296630859375#131.60296630859375,0#0,1#1,0#0,0#1138,0#1,0#2,0#13,0#13,0#38,0#0,0#0,0#0,848.json,NotBuggy,NotBuggy,
6426,3#3#3#3#3#3#3#3#3#3,0.07913780957460403#0.07913780957460403#0.23339718580245972#0.2702022194862366#0.2833424210548401#0.2751285135746002#0.2655549645423889#0.2655549645423889#0.27069374918937683#0.27069374918937683,0.4974645421947987#0.4974645421947987#0.5748544084399293#0.6001170504692928#0.5873223714146995#0.6116635988969049#0.49009050983730684#0.49009050983730684#0.5469763998352588#0.5469763998352588,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1,1.89#1.89#1.89#1.89#1.89#1.89#3.77#3.77#1.89#1.89,0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1,25.0#25.0#23.0#23.0#23.0#23.0#23.0#23.0#23.0#23.0,128.8092498779297#128.8092498779297#129.58164978027344#129.58164978027344#129.58164978027344#129.58164978027344#129.58164978027344#129.58164978027344#129.58164978027344#129.58164978027344,0#0#0#0#0#0#0#0#0#0,2#2#2#2#2#2#2#2#2#2,0#0#0#0#0#0#0#0#0#0,0#0#46#988#1323#2110#2111#2111#3437#4485,0#0#1#1#1#1#3#0#0#0,0#0#2#2#2#2#6#0#0#0,0#0#42#21#4#6#17#0#10#0,0#0#40#11#4#6#0#0#0#0,0#8#208#96#389#499#74#19#0#6,0#0#0#1#0#0#0#0#0#0,0#0#0#1#0#0#0#1#0#0,0#0#0#1#0#0#0#1#0#0,9308.json,Buggy,Buggy,Buggy
2675,3#3#3,0.9326223731040955#0.9326223731040955#0.9326223731040955,0.963911506773457#0.963911506773457#0.963911506773457,0#0#0,0#0#0,0#0#0,1#1#1,1.89#1.89#1.89,0#0#0,0#0#0,12.0#12.0#12.0,133.59722900390625#133.59722900390625#133.59722900390625,0#0#0,0#0#0,0#0#0,0#457#734,0#0#0,0#0#0,0#0#0,0#0#0,0#117#1,0#0#0,0#0#0,0#0#0,10001.json,NotBuggy,NotBuggy,
882,3,0.8757477402687073,0.8873160523946385,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,0,0,0,0,0,0,0,8005.json,NotBuggy,NotBuggy,
2675,3#3#3,0.9719662666320801#0.7247020602226257#0.7247020602226257,0.8434985517133158#0.5949824493852586#0.5949824493852586,0#0#0,0#0#0,0#0#0,1#1#1,1.89#1.89#1.89,0#0#0,0#1#1,18.0#22.0#22.0,130.99049377441406#129.57785034179688#129.57785034179688,0#0#0,1#1#1,0#0#0,0#560#734,0#1#0,0#3#0,0#25#0,0#16#0,0#3#1,0#1#0,0#1#0,0#1#0,10015.json,Buggy,Buggy,Buggy
834,3#3,0.43970319628715515#0.8670893907546997,0.9568042531479881#0.9118905765445379,0#0,0#0,0#0,1#1,1.89#1.89,0#0,0#0,15.0#18.0,132.43687438964844#131.1385955810547,0#0,0#1,0#0,0#17,0#2,0#4,0#15,0#15,0#65,0#0,0#0,0#0,2225.json,NotBuggy,NotBuggy,
4367,7#9#9#9#9#9#9#9#9,0.1071968525648117#0.011558310128748417#0.011558310128748417#0.0017922844272106886#0.005261319223791361#0.005261319223791361#0.005261319223791361#0.013299385085701942#0.01002821046859026,0.1932436133274293#0.00522574737238542#0.00522574737238542#0.00113773154691445#0.003126911646097897#0.003126911646097897#0.003126911646097897#0.027365129086789383#0.017304325474783878,1#6#6#5#5#5#5#5#5,1#3#3#2#2#2#2#2#2,2#9#9#7#7#7#7#7#7,2#3#3#3#3#3#3#3#3,5.11#7.33#7.33#3.67#7.33#7.33#7.33#3.67#3.67,1#2#2#2#2#2#2#2#2,2#5#5#4#4#4#4#4#4,43.0#70.0#70.0#77.0#71.0#71.0#71.0#63.0#65.0,111.68390655517578#104.45802307128906#104.45802307128906#103.80595397949219#104.27769470214844#104.27769470214844#104.27769470214844#104.95142364501953#104.73681640625,0#0#0#0#0#0#0#0#0,2#2#2#2#2#2#2#2#2,0#0#0#0#0#0#0#0#0,0#5#100#200#977#1378#2429#2838#3848,0#7#0#10#10#0#0#1#1,0#11#0#20#20#0#0#2#2,0#162#0#214#42#0#0#113#12,0#129#0#182#15#0#0#29#12,0#10#0#98#14#0#0#17#23,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,1378.json,NotBuggy,NotBuggy,
1408,11#11,0.04191094636917114#0.03987817466259003,0.02215024860119753#0.02348318036126749,3#3,2#2,5#5,3#3,3.53#3.53,2#2,4#4,67.0#67.0,101.23062133789062#101.23062133789062,0#0,2#2,1#1,0#1398,0#2,0#4,0#8,0#8,0#573,0#0,0#0,0#0,4008.json,NotBuggy,NotBuggy,
6426,3#3#3#3#3#3,0.06759802997112274#0.06759802997112274#0.06560599058866501#0.06867662817239761#0.06867662817239761#0.06867662817239761,0.6090566478048818#0.6090566478048818#0.6072226261051036#0.6527315709744104#0.6527315709744104#0.6527315709744104,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1#1#1#1#1#1,0.94#0.94#0.94#1.89#1.89#1.89,0#0#0#0#0#0,1#1#1#1#1#1,23.0#23.0#23.0#23.0#23.0#23.0,129.34671020507812#129.34671020507812#129.34671020507812#129.34671020507812#129.34671020507812#129.34671020507812,0#0#0#0#0#0,2#2#2#2#2#2,0#0#0#0#0#0,0#0#1323#2111#3437#4485,0#0#3#0#0#0,0#0#6#0#0#0,0#0#3#8#0#0,0#0#3#0#0#0,0#8#389#74#0#0,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,6037.json,NotBuggy,NotBuggy,
4149,3#3#3#3,0.0016497528413310647#0.0016906301025301218#0.0016906301025301218#0.0012443795567378402,0.3250352900461638#0.3386926604024042#0.3386926604024042#0.26376247541896464,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1.89#3.77#3.77#1.89,0#0#0#0,1#1#1#1,29.0#29.0#29.0#32.0,128.0374755859375#128.0374755859375#128.0374755859375#127.42921447753906,0#0#0#0,3#3#3#3,0#0#0#0,0#1160#2208#3538,0#0#0#1,0#0#0#2,0#4#0#22,0#0#0#18,0#0#6#26,0#0#0#0,0#0#0#0,0#0#0#0,7816.json,NotBuggy,NotBuggy,
1063,3,0.06665503233671188,0.6502248159641226,0,0,0,1,1.89,0,1,23.0,129.34671020507812,0,2,0,0,0,0,0,0,0,0,0,0,6476.json,NotBuggy,NotBuggy,
2675,3#3#3,0.2012103796005249#0.20211146771907806#0.20211146771907806,0.6559662000302319#0.5041268073353621#0.5041268073353621,0#0#0,0#0#0,0#0#0,1#1#1,2.49#3.77#3.77,0#0#0,1#1#1,23.0#23.0#23.0,129.58164978027344#129.58164978027344#129.58164978027344,0#0#0,2#2#2,0#0#0,0#74#734,0#3#0,0#6#0,0#22#0,0#6#0,0#316#1,0#0#0,0#0#0,0#0#0,9632.json,NotBuggy,NotBuggy,
2665,3#3#3,0.23055121302604675#0.2418656200170517#0.2418656200170517,0.5992116403181983#0.4625149664092136#0.4625149664092136,0#0#0,0#0#0,0#0#0,1#1#1,2.49#3.77#3.77,0#0#0,1#1#1,23.0#23.0#23.0,129.58164978027344#129.58164978027344#129.58164978027344,0#0#0,2#2#2,0#0#0,0#64#724,0#3#0,0#6#0,0#21#0,0#6#0,0#316#1,0#0#0,0#0#0,0#0#0,10152.json,NotBuggy,NotBuggy,
4372,6#6#6,0.6646649241447449#0.6646649241447449#0.6646649241447449,0.7119125308678413#0.7119125308678413#0.7119125308678413,0#0#0,1#1#1,1#1#1,2#2#2,6.53#6.53#6.53,1#1#1,2#2#2,27.0#27.0#27.0,116.9500732421875#116.9500732421875#116.9500732421875,0#0#0,1#1#1,0#0#0,0#1383#2434,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,221.json,NotBuggy,NotBuggy,
4853,3#3#3#3#3#3#3#3#3,0.15979237854480743#0.15979237854480743#0.15979237854480743#0.6329036355018616#0.6329036355018616#0.6329036355018616#0.15979237854480743#0.15863193571567535#0.15863193571567535,0.9265200888215517#0.9265200888215517#0.9265200888215517#0.8637050011321691#0.8637050011321691#0.8637050011321691#0.9265200888215517#0.9551530454253198#0.9551530454253198,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1,3.77#3.77#3.77#3.77#3.77#3.77#3.77#1.89#1.89,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,12.0#12.0#12.0#12.0#12.0#12.0#12.0#12.0#12.0,133.59722900390625#133.59722900390625#133.59722900390625#133.59722900390625#133.59722900390625#133.59722900390625#133.59722900390625#133.59722900390625#133.59722900390625,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,0#587#587#701#1864#2916#3061#3908#3987,0#0#0#1#0#0#1#0#0,0#0#0#2#0#0#2#0#0,0#0#0#18#0#0#18#16#0,0#0#0#18#0#0#18#0#0,0#0#0#22#0#0#3#6#0,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#1#0#0,0#0#0#0#0#0#1#0#0,2217.json,NotBuggy,NotBuggy,
6143,3#3#3,0.6934988498687744#0.6934988498687744#0.6934988498687744,0.9040192072005718#0.9040192072005718#0.9040192072005718,0#0#0,0#0#0,0#0#0,1#1#1,1.89#1.89#1.89,0#0#0,1#1#1,17.0#17.0#17.0,131.28770446777344#131.28770446777344#131.28770446777344,0#0#0,1#1#1,0#0#0,0#3154#4205,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,2589.json,NotBuggy,NotBuggy,
4076,3#3#3,0.07850091904401779#0.07850091904401779#0.07850091904401779,0.5920489657601503#0.5920489657601503#0.5920489657601503,0#0#0,0#0#0,0#0#0,1#1#1,1.89#1.89#1.89,0#0#0,1#1#1,23.0#23.0#23.0,129.34671020507812#129.34671020507812#129.34671020507812,0#0#0,2#2#2,0#0#0,0#1087#2134,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,5653.json,NotBuggy,NotBuggy,
2302,38#38#38#35#35,0.0017391886794939637#0.0019561208318918943#0.0019561208318918943#0.0021686742547899485#0.002180125331506133,7.588512394129117E-8#6.383387597892595E-8#6.383387597892595E-8#1.7426914527143563E-8#1.7891196449691745E-8,9#9#9#9#9,11#11#11#11#11,20#20#20#20#20,10#10#10#10#10,4.96#4.96#4.96#5.15#5.15,6#6#6#6#6,11#11#11#11#11,191.0#191.0#191.0#191.0#191.0,73.40845489501953#73.3834457397461#73.3834457397461#74.71570587158203#74.71570587158203,0#0#0#0#0,2#2#2#2#2,5#5#5#5#5,0#86#361#1487#2292,0#2#0#0#2,0#4#0#0#4,0#16#0#48#8,0#16#0#0#8,0#109#0#0#573,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,6333.json,NotBuggy,NotBuggy,
3249,5#5#3#3,0.9201629757881165#0.9201629757881165#0.9670690298080444#0.9667918086051941,0.8289873851514324#0.8289873851514324#0.6807520603470465#0.7730620921990451,1#1#1#1,1#1#1#1,2#2#2#2,2#2#2#2,10.85#10.85#3.77#1.89,0#0#0#0,1#1#1#1,18.0#18.0#18.0#18.0,122.22843933105469#122.22843933105469#130.50381469726562#130.50381469726562,0#0#0#0,0#0#0#0,0#0#0#0,0#260#1307#2431,0#0#0#0,0#0#0#0,0#0#10#16,0#0#0#0,0#0#6#0,0#0#0#0,0#0#0#0,0#0#0#0,8807.json,NotBuggy,NotBuggy,
2675,3#3#3,0.3162728548049927#0.3173671066761017#0.3173671066761017,0.6195661513250628#0.4979158501774453#0.4979158501774453,0#0#0,0#0#0,0#0#0,1#1#1,2.49#3.77#3.77,0#0#0,1#1#1,23.0#23.0#23.0,129.58164978027344#129.58164978027344#129.58164978027344,0#0#0,2#2#2,0#0#0,0#74#734,0#3#0,0#6#0,0#21#0,0#6#0,0#316#1,0#0#0,0#0#0,0#0#0,9597.json,NotBuggy,NotBuggy,
1033,7#7,0.38528716564178467#0.7042820453643799,0.1473133920959798#0.5211650612470341,1#1,1#1,2#2,2#2,2.56#2.56,1#1,5#2,47.0#38.0,111.01065063476562#112.32669830322266,0#0,1#1,1#1,0#723,0#1,0#2,0#40,0#40,0#43,0#0,0#0,0#0,4639.json,NotBuggy,NotBuggy,
4362,8#8#8#8,0.22639848291873932#0.22639848291873932#0.22639848291873932#0.22639848291873932,0.2671932246191718#0.2671932246191718#0.2671932246191718#0.2671932246191718,3#3#3#3,1#1#1#1,4#4#4#4,3#3#3#3,7.75#7.75#7.75#7.75,2#2#2#2,1#1#1#1,41.0#41.0#41.0#41.0,109.32763671875#109.32763671875#109.32763671875#109.32763671875,0#0#0#0,2#2#2#2,1#1#1#1,0#95#1373#2424,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,1382.json,NotBuggy,NotBuggy,
971,6,0.010681007988750935,0.00623209598717309,1,1,2,2,4.27,1,7,61.0,111.9721908569336,0,2,0,0,0,0,0,0,0,0,0,0,1751.json,NotBuggy,NotBuggy,
4372,3#3#3,0.18894043564796448#0.18894043564796448#0.18894043564796448,0.8977257613942984#0.8977257613942984#0.8977257613942984,0#0#0,0#0#0,0#0#0,1#1#1,3.77#3.77#3.77,0#0#0,0#0#0,12.0#12.0#12.0,133.59722900390625#133.59722900390625#133.59722900390625,0#0#0,0#0#0,0#0#0,0#1383#2434,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,94.json,NotBuggy,NotBuggy,
3048,12#12#12#16#13#14#20#20#20#19#21#26,0.012245981022715569#0.012245981022715569#0.00823309738188982#0.0031465168576687574#0.0036548124626278877#0.001325493911281228#0.0#0.0#0.0#2.3190220235846937E-4#0.0#0.0,0.002652076569674511#0.002652076569674511#0.0011075930641635675#3.074512773051806E-5#9.383101869814742E-4#2.960853510562505E-4#1.5139634046903146E-5#1.6327507487602585E-5#1.6327507487602585E-5#3.453180596714948E-5#1.0265897332267388E-7#5.189254705722695E-9,2#2#2#3#3#3#3#3#3#3#3#4,2#2#2#3#3#3#3#3#3#3#3#4,4#4#4#6#6#6#6#6#6#6#6#8,3#3#3#4#4#4#4#4#4#4#4#5,2.31#2.31#2.31#2.22#4.92#4.75#4.94#4.94#4.94#5.07#4.92#2.3,1#1#1#1#1#1#1#1#1#1#1#1,6#6#6#8#8#10#13#13#13#11#16#19,77.0#77.0#81.0#110.0#83.0#92.0#122.0#122.0#122.0#116.0#147.0#176.0,99.09764862060547#99.09764862060547#98.788330078125#92.21974182128906#97.22863006591797#95.44489288330078#88.10897827148438#88.10897827148438#88.10897827148438#89.24637603759766#86.11494445800781#81.42044830322266,0#0#0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1#1#1,3#3#3#4#1#1#1#1#1#1#1#1,0#59#171#427#455#680#681#1107#1111#1158#1162#1493,0#0#2#6#13#1#6#6#0#1#2#5,0#0#4#8#29#1#6#12#0#3#2#5,0#0#34#232#433#57#231#24#0#45#215#330,0#0#34#220#333#59#219#24#0#47#213#178,0#0#19#12#37#8#2#6#0#4#11#3,0#0#0#0#0#0#1#0#0#0#0#0,0#0#0#0#0#1#1#0#0#0#0#0,0#0#0#0#0#1#1#0#0#0#0#0,2369.json,Buggy,Buggy,Buggy
4077,3#3#3#3,0.8443519473075867#0.8443519473075867#0.8629493713378906#0.8629493713378906,0.8262454241119968#0.8262454241119968#0.9469381154506477#0.9469381154506477,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1.89#1.89#1.89#1.89,0#0#0#0,1#1#1#1,16.0#16.0#13.0#13.0,131.60296630859375#131.60296630859375#133.18099975585938#133.18099975585938,0#0#0#0,0#0#0#0,0#0#0#0,0#1088#1783#2135,0#0#1#0,0#0#2#0,0#0#29#0,0#0#21#0,0#0#7#0,0#0#0#0,0#0#0#0,0#0#0#0,5593.json,NotBuggy,NotBuggy,
2675,8#8#8,0.16024646162986755#0.16616526246070862#0.16616526246070862,0.45098627690799264#0.42652445842940284#0.42652445842940284,1#1#1,1#1#1,2#2#2,2#2#2,5.66#5.66#5.66,1#1#1,2#2#2,36.0#36.0#36.0,110.44464111328125#110.44464111328125#110.44464111328125,0#0#0,2#2#2,0#0#0,0#74#734,0#1#0,0#2#0,0#6#0,0#6#0,0#316#1,0#0#0,0#0#0,0#0#0,9571.json,NotBuggy,NotBuggy,
3040,8#8#11#11#10#10#10#48#33#21#21#21#21#21#7#6#5,0.017517313361167908#0.018147993832826614#0.03346966952085495#0.03485255688428879#0.029243549332022667#0.023403093218803406#0.02373439632356167#1.434332225471735E-4#0.011774009093642235#0.018721627071499825#0.008998760022222996#0.008565458469092846#0.008998760022222996#0.008998760022222996#0.024092843756079674#0.09504476934671402#0.1841304451227188,9.429889202320496E-5#9.390481902267504E-5#3.1447303487059134E-4#3.1324711541213103E-4#2.088083836197116E-4#2.305143466313403E-4#2.218368112033453E-4#4.527677130843963E-15#8.864294942032229E-7#1.2685143688885198E-8#5.411466867294217E-10#5.359578117576587E-10#5.411466867294217E-10#5.411466867294217E-10#0.0016622338132872044#0.02598032757162859#0.05078094022735997,0#0#0#0#0#0#0#2#3#2#2#2#2#2#0#0#0,0#0#0#0#0#0#0#2#3#2#2#2#2#2#0#0#0,0#0#0#0#0#0#0#4#6#4#4#4#4#4#0#0#0,1#1#1#1#1#1#1#6#5#4#4#4#4#4#1#1#1,3.46#3.46#7.7#7.7#6.65#6.65#6.65#16.72#4.82#3.41#3.62#3.62#3.62#3.62#1.81#1.89#2.99,0#0#0#0#0#0#0#4#3#2#2#2#2#2#0#0#1,5#5#5#5#5#5#5#20#10#11#12#12#12#12#4#3#2,80.0#80.0#80.0#80.0#80.0#80.0#80.0#285.0#158.0#154.0#167.0#167.0#167.0#167.0#66.0#49.0#42.0,105.63877868652344#105.63877868652344#100.47982788085938#100.47982788085938#102.02384948730469#101.988037109375#101.988037109375#67.8260726928711#77.645263671875#85.3521499633789#84.84774780273438#84.84774780273438#84.84774780273438#84.84774780273438#108.9582290649414#113.28678894042969#116.9898910522461,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2,4#4#4#4#4#4#4#11#6#6#6#6#6#6#3#1#1,0#46#47#50#51#53#163#531#537#822#923#1087#1087#1103#1269#2405#2413,0#1#6#1#0#1#1#53#11#23#1#1#1#0#1#2#3,0#2#9#2#0#2#2#55#47#58#1#2#2#0#19#5#7,0#6#20#6#5#18#3#2485#1774#355#81#6#6#0#694#143#101,0#6#6#6#0#18#3#1387#865#146#65#6#6#0#635#139#97,0#4#24#4#0#19#11#10#2#117#3#72#58#0#34#38#25,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0,857.json,NotBuggy,NotBuggy,
4077,3#3#3,0.6812046766281128#0.6812046766281128#0.6812046766281128,0.4920136629967255#0.4920136629967255#0.4920136629967255,1#1#1,1#1#1,2#2#2,2#2#2,2.0#2.0#2.0,0#0#0,3#3#3,26.0#26.0#26.0,128.37530517578125#128.37530517578125#128.37530517578125,1#1#1,0#0#0,0#0#0,0#1088#2135,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,5608.json,NotBuggy,NotBuggy,
6426,3#3#3#3#3#3,0.06759802997112274#0.06759802997112274#0.06759802997112274#0.07075484097003937#0.07075484097003937#0.07075484097003937,0.6090566478048818#0.6090566478048818#0.6090566478048818#0.6536697691535882#0.6536697691535882#0.6536697691535882,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1#1#1#1#1#1,0.94#0.94#0.94#1.89#1.89#1.89,0#0#0#0#0#0,1#1#1#1#1#1,23.0#23.0#23.0#23.0#23.0#23.0,129.34671020507812#129.34671020507812#129.34671020507812#129.34671020507812#129.34671020507812#129.34671020507812,0#0#0#0#0#0,2#2#2#2#2#2,0#0#0#0#0#0,0#0#988#2111#3437#4485,0#0#3#0#0#0,0#0#6#0#0#0,0#0#0#8#0#0,0#0#0#0#0#0,0#8#96#74#0#6,0#0#1#0#0#0,0#0#1#0#0#0,0#0#1#0#0#0,7771.json,Buggy,NotBuggy,NotBuggy
